length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label,Cluster,cluster
-0.1328221323654145,-0.9145812318465444,1.081703405607904,0.1818021317943068,1.6926550227167936,-1.1065159903108688,-0.6589103656721291,-1.388130966066528,0.08225144292176,-1.147168932578001,-0.2924103671158216,-0.9725716388931146,-0.8420301795270881,0.1514469161381764,0.7922834511098584,0.4456966802424254,-0.2608226093949675,1.4864991250241262,-0.2926703911139814,1.587565708161131,1.2017302819465396,0.8584876258848839,-0.682835551064784,1.9525609466004008,-0.5591877041869932,2.367910583517221,-1.269960367460969,1.1459999725627867,-0.8832938501183555,0.4884021275772086,-0.747914058085714,0.5818013916469216,-0.4099227632423508,-0.1384850882479897,0.4975668083108333,0.5077060351200703,-1.1252769052564997,-0.4344590898691171,0.5967816073911847,-0.5221030126566796,-0.3977983116147866,-0.3297129539439878,0.2928828532260306,0.7858763204466955,-0.7288541805768496,-0.7156603745289206,0.6315875055038671,-0.3880519114813981,-0.9098584751146078,0.069249864428145,0.7753788379365119,-0.1661657565467193,-0.6470488419752309,-0.2342348587673479,0.4209531030468211,-0.512741342076047,-1.015873850707603,-0.5206297360599548,blues,5,5
-0.1328221323654145,-0.1411837519888958,2.0680434059053168,-0.992974163202348,-0.1518131680634254,-1.1865822111625686,0.1059236811359647,-0.9234070423672188,0.8666099688229617,-1.0741849651347897,0.7645918630028942,-1.427793049251567,-0.3608330807723918,0.2225971525177625,-0.6463388087558549,0.3524042178404907,-0.7751796117904458,1.4864991250241262,-1.4319403330389462,0.7885379185575918,0.7812331453255597,0.6590343715072978,0.6637590691613904,-0.5786677967396887,-0.1582003482027847,1.0688087667807515,0.183405277061214,2.650437757594903,0.0060711622942089,1.5801992194824277,0.0253666241477834,0.5714704227379532,-0.1385199987435493,2.466292808290091,0.9395743173935754,1.5241051983498537,-0.1449903645104592,0.8859820089202588,0.168206842883375,0.4782353974621558,-1.139664662536665,0.4754901223030571,-0.1200360320053724,-0.0566030501294594,-1.71125470970493,-0.1172913768940202,0.250689996250825,-0.2197878623419628,-0.9051808599489256,-0.1822638457620826,0.1273710973054408,-0.6811513894236915,-0.6103542495897777,-0.4933253567421921,1.1104521146906554,-0.7849450007792187,-0.9896658144875792,-0.9285717693994648,blues,5,5
-0.1328221323654145,-1.3382952889359587,0.9780631171797451,-0.1810144980072674,0.2756635566875877,-1.175428628742714,-0.5306381487181612,-1.2830941471520836,-0.9526511307459324,-1.1644891347676996,-0.6258521357065355,-0.8257729428362249,-0.200393053295142,0.2156940272876469,-0.0008444945913587,0.3108955053587659,-0.4674485799161502,2.303180758920909,-0.6263802873869131,0.298864345939235,1.0626235580573884,-0.0925259133292598,-0.3002123586828208,1.6255701411879466,1.4816274969009628,0.9557086948735832,0.1534733740297807,1.3788984941810896,-0.1855589716140826,-0.3791525815522897,0.6352820751662581,-0.1334422755907444,-1.1154860852589974,0.5674591467287875,-1.31469402608986,0.2033147190035911,0.0785223215266026,0.3630180386834029,0.5229107985193079,1.6813173344604673,-0.7560719020657543,0.7394159554757295,0.8402408100725102,0.5613861414189171,0.1633371411669374,-0.3207015840194775,-0.268921254589045,-0.5025192443745568,-2.331750494701354,0.2528681759874841,-1.1603952998915623,0.0323886211597482,-0.8695567659039205,0.147803087834779,0.2401652438392489,1.237676474502434,-1.26115227364956,0.471462696130638,blues,5,5
-0.1328221323654145,-1.3955825584272767,0.6254883905414694,-0.2705225668422166,0.3131346891346835,-1.2262221594689895,-0.7442408608216188,-0.7879464984859058,-0.609917623406845,-1.182512937107437,-0.5405503865500322,-1.249058025386129,-0.5727206638283221,0.2078860377186802,0.0120820087862219,0.3091102677685166,-0.6257422623724668,-0.4190913540683685,-0.6523621498659223,-0.642099084524728,0.7954264311612613,-0.3765269897466953,0.888510037662856,0.6783312562160771,0.6435066348635394,-0.6180063355734121,0.6265102372794208,-0.7181451563406113,0.0656623981146057,0.2801156116574906,0.3144214606470577,-0.7978898339330108,-0.3263143315808047,-0.2863765033490576,-1.758932500376277,0.1967037516950501,0.3767167878308464,0.3871603232007967,0.0729981146140226,0.3953357286180877,-0.993902452738992,-0.2909972339504464,0.2855508312900567,-0.4656400350354658,1.3709151735684617,0.2026075354018651,0.7319788169372184,0.164868795804178,-0.3902612480436683,0.8246908621289091,0.2259746451589867,1.0391524559338683,-0.5720494932660646,1.1794797994326742,0.1493234630810868,0.6092259911590274,-1.7383781271600198,0.9688573416611386,blues,5,5
-0.1328221323654145,-0.6079221987168514,2.8159906020234424,-0.97296140493815,-0.0920612757347828,-1.439252416992862,-0.8046264524146928,-1.02085059324801,-0.4200372657779088,-1.4150554318088897,-0.6787191663513424,-1.401331520495912,-0.4719321529548697,0.1467379100066239,-0.6716410574247134,0.1830872443902201,-0.6880530992275026,1.1502184522430972,-1.6089328988387686,1.605649148980732,0.4321244089950117,-0.0539609012807039,0.9702437850437212,3.463897240183832,0.5248008156148258,0.0387205326114267,1.547876550610499,0.7519009208712037,-0.0050839307356159,0.4041840001135637,0.9348778541507572,0.6999498236300437,-0.9471783947321604,1.9267259968982424,-0.0039775109344397,0.2300473409101429,0.7452356275182742,-0.1339141315979357,2.194175599271582,0.3757753035235021,-0.4720627563540936,-0.1797763105001196,1.7442790857832529,-0.1065836661090579,1.351874569588262,0.3270533263832493,1.025199851180849,2.189733459372733,-0.1191809829840928,0.2080006766061968,0.884213443611271,1.0171095289818408,-1.0938132007432426,0.0591118145165159,0.3552913632586623,0.6222579178937637,-0.1838134614640227,0.9599295818823134,blues,5,5
-0.1328221323654145,-1.3346302145465447,1.118752830779303,-0.7662678045116803,-0.0612293777434089,-1.091968935131808,-0.6731551228596023,-0.972100808687459,-0.5780145339221878,-1.042935596064983,-0.8033338026245866,-0.9548101620977512,-0.3458505300395943,0.209941270568044,-0.6709871521358315,0.285100381732823,-0.5132326253118152,-0.7122591200825986,-0.9387424996655568,0.2278110728050643,0.6564191092430486,0.0496757805519081,0.2163731358000538,1.7786500061550283,0.3601182257723415,1.4027537729270196,0.5790643622528141,1.2347198570146205,-0.0605241418931782,-0.143427570647626,1.0554997719992183,0.053776473601298,-0.7863439645527515,1.3570683299704882,-1.2008310136179052,0.0322575585722125,0.5824579663612138,-0.1495474665760913,1.4628159817597064,0.1592557313228394,-0.8737938063708914,-0.2358864616019106,0.7807840245217446,-0.2202498695179942,0.36087490591613,0.7164340472978268,-0.1296616181366092,1.151349094469292,-1.461481836706938,0.4939961880399866,-0.6424389935580841,0.923343641863691,-1.3785139456885174,0.0582850786572944,1.0857865936805453,0.3272263653438537,-0.2051708941732435,1.3496510463361793,blues,5,5
-0.1328221323654145,-0.9122270154882752,1.571915889087751,-0.7533550296306228,-0.1129622987755045,-1.0436197826419502,-0.7920519827554708,-0.7922070837262861,-0.2106105330026664,-0.9924298018361964,-0.5853282046922444,-1.0112023992069346,-0.5186470793307297,0.2034305688648769,-0.6896581551061302,0.2640808211393032,-0.500982977537776,2.8057540720881606,-0.891263227721414,0.4388327452110235,0.6744603233361104,-0.3299345244024658,0.2650152440427277,2.576097695622373,0.193682000169953,1.516818397223469,0.4063106182712115,1.102211946546413,0.3552279595888224,0.4226532768972729,0.146064371453621,-0.2717989663295179,-0.5436998650470853,0.5662340604810089,-0.9627631039817458,0.3287466378994197,1.241398071035849,0.5577305993226332,1.154006125586588,0.8675899994815144,-0.2863750141527676,-0.066729763167866,0.5776976238723428,-0.0855661456147603,1.3299530609766297,0.0049650633160881,0.7528819539829901,-0.108127590687025,-1.1018183911679142,0.5104547747958232,-0.1079340820142352,0.6067013737753737,-0.1288131448524027,0.6465169615770999,0.9647619600285808,0.4665610229761739,-0.2614628738794001,0.6801769069005462,blues,5,5
-0.1328221323654145,-0.9374716157957186,0.9061527713514412,-0.5730917616815195,-0.2479250069977401,-1.5552441773494188,-0.5940887964357365,-1.580746458699992,-0.6979100547249243,-1.5479988285795407,-0.5354114156559039,-1.32263354269103,-0.7084659246759619,0.2103224302655956,-0.4948308403559041,0.2946705547993381,-0.6383906061275009,1.8676172208426247,-1.0104523182557654,0.5225482708579322,1.3072503467434258,0.2128283974502487,0.2827760732283458,1.1441862572846604,1.4492380253443906,1.2022818557794874,1.6425311161803104,0.6083254091167056,-0.4059502714528389,-0.4027938176656604,0.8744597021296593,0.0378399345557035,-0.9183176362052976,0.1279946012551544,-1.1345256050364687,1.031221394776605,-0.1389421303662854,0.6404757074750603,1.949083560225915,0.5575045290696922,-1.264240122182668,0.0833050283239925,1.0374422098203102,0.1537247993679785,0.8216556171287482,0.4038051267190075,0.1740525388621623,-0.2029297350243888,-1.2939165138681514,-0.0692178257124952,0.2056196132834765,0.0919137578828641,-0.6469288981094775,0.0377231859911512,0.6078742085551433,-0.0885216039759008,-0.7498861243863394,-0.1196039782571491,blues,5,5
-0.1328221323654145,-1.331668376077514,1.463885100189295,-0.7802456733658334,-0.0261914839930461,-0.928159378166483,-0.6902675142978456,-0.3574002435836955,0.090216973152223,-0.6836286893691669,-0.0115458056893557,-1.135659217280642,-0.4182477542983298,0.1902027460818667,-0.481340705481459,0.182197289887877,-0.7106583245736717,-1.2796806026907854,-1.0782671421964642,-0.3154595289666169,0.1718919981361881,-0.23518623936234,1.1186713912108743,0.677697936398469,0.3827086820979805,-0.4916283016701746,0.6490176238334312,-0.8079349407319926,0.5891825399035249,-0.1451616640895655,0.3856073476222609,-0.7373636096720959,-0.4249138077291728,0.3023235561022283,-1.1641101126207094,0.9405271568133524,0.5600817780254657,1.138316997963349,0.5978897199121002,-0.6178539786670783,-0.3755495262892239,-0.1164623968295055,0.6332908327472855,-0.575356819609953,1.1963178169279955,0.1974699505082742,1.282969319220276,1.1533386677899653,0.1370567451492684,0.9596872004253716,1.1636023234191004,2.0766328631769,0.8020891464065801,3.4507919049623323,1.9276242228638731,2.2992182498328515,-0.4067993251915011,0.5820159358213423,blues,4,4
-0.1328221323654145,-1.486050739362809,1.2447214545667,-0.5067756175964689,-0.1311174359179038,-1.406242264183618,-0.5494613764242293,-1.447043984378155,-0.9346646342241052,-1.4842939187541455,-0.4467346854514646,-1.0700068002552618,-0.3930587437731499,0.2020161110465715,-0.5101464408387136,0.211352941082855,-0.4759050343778969,0.1253630685294871,-0.9201879648923974,0.66107766158289,1.240770406032648,-0.3885309701448337,0.1848437225797388,2.434066900878203,0.6806256783252675,0.7910150518911916,0.5181271168356292,2.909253249314957,-0.4864827126707053,-0.5186830059343195,0.567949236498992,-0.3199901130493641,-1.3314013418930526,1.7351807495508895,-0.965582508061321,-0.281543924955997,0.3387330094823024,0.6263915133295475,0.8347169464397254,1.549603573242118,-0.5505770644593567,0.3655654783757107,1.0658506972067618,0.3054875610039674,0.4896416459404108,0.258729008750201,0.6982864288434021,0.0124432092126742,-1.5848592698738655,0.5915867500528826,-0.3132523200424676,0.9819648772224984,-0.4781041000535924,0.8395631129495031,-0.3713982358237533,0.1683465896171009,-0.852504228888941,-0.071523960778737,blues,5,5
-0.1328221323654145,-0.9315004968910509,1.03335489834383,-0.8447066132763297,-0.1521674118279674,-1.133980535594541,-0.9151883945838136,-0.6296444142182325,-0.4995709896572095,-0.9945194413795474,-0.630731021571236,-1.2207173576816286,-0.7842224726790259,0.2139881709241621,-0.6858511038017859,0.2831983862240182,-0.6439517081926643,0.5838510033487343,-0.8573096643597459,-0.2743166859021534,0.8789357810991505,-0.7050690634959259,0.7400306564237497,0.4658698960334769,0.2090767555761163,-0.3861045103424819,0.2509891433348543,-0.5665313054481168,0.234778292331845,-0.395110677893304,-0.0493560591041029,-0.6287202180486536,-0.1787887478889863,-0.4610489212045778,-1.343372518783589,-0.7185607544059663,0.769572456614285,-0.2408985663561332,0.3303884950540329,-0.1037002095872703,-0.2830085965439938,0.1829803956403473,0.0774332124128971,-0.156437653876056,1.003714711085663,-0.081954112135237,-0.4717139349606961,-0.0646892861329759,-1.6052967666312217,-0.3144201514262809,-0.1174633346704773,-0.2882763442980152,-0.6025166531622712,0.2841971977364759,0.4825847381512871,0.7652855057468954,0.6793236893941952,0.0809878427723948,blues,1,1
-0.1328221323654145,-0.7051001334832848,2.192668667608521,-0.4538843106201369,0.0487237335212923,-1.6143471255088124,-0.4447510193911965,-1.44753973496974,-0.6948876188751378,-1.7415576427874433,-0.3476128096603293,-1.3326526056442634,-0.2166911649921406,0.2136753998912172,-0.3619728456903714,0.2927194111635858,-0.5324369744776761,-0.7122591200825986,-1.200344121771746,0.9369254259148504,1.2554341458043354,0.6714095129768292,0.9277911733063052,2.847440147551442,0.733163524699335,1.3029806524006158,1.316029186520198,0.7389039545707325,0.5025316327497444,0.0409480529465808,0.839017301711947,0.0614926774163404,-0.8481721459831303,0.3969510551381055,-1.0691584620662835,0.171433447539015,1.0397481523236778,0.0947920440206451,1.3781548974725957,0.0923239811050984,-0.8912572619916741,0.1026316540790309,1.0867044049635588,0.0694046842291807,0.9082279253171536,0.1077557578214203,0.590396371095462,0.5692006612922145,-0.7795200216752259,0.8533072017538361,0.0628516908452749,0.934604504111939,-0.0041880073964128,1.6162459514165706,1.9632555636450064,1.3880071732348316,0.0830487467736224,1.7331340996203726,blues,5,5
-0.1328221323654145,-0.883435580769728,1.5081495554355635,-0.2666227454040221,0.1745908949968059,-1.4617048334872391,-0.3880276114811576,-1.4154019817186985,-0.809729807087811,-1.5263723818625323,-0.3595209092104967,-1.077568527660001,-0.0391071324753177,0.2140074579979216,-0.2314744432325811,0.3159902452758287,-0.3809748242894179,-0.8425559049778119,-0.893231287547251,0.9969296666312412,1.168487631636052,0.5762290178917843,0.5647970236238481,2.421689305168187,0.7586355593364689,1.4099831876486404,0.8072124135132759,1.290812186838742,-0.0564042249324452,0.5697359702814849,1.0563783378515794,-0.1830094906389511,-0.9293935335941934,0.9671816562992244,-0.7821212884203449,1.5933803274381704,1.1530999953109755,0.0203196180531012,1.6392442000571503,1.0224729053797088,-1.0013537303057416,0.270535941307135,1.417813613531127,-0.0530765695250957,0.7060870857446224,0.5366292114676472,0.9607290838844598,1.1252336087948709,-0.4927667555876474,0.578520656728569,-0.1298431736517516,0.482887748758168,-0.7598529188800233,1.0652955068418972,1.505987960471565,1.4288558889572542,0.1285241687979659,1.6192950784378832,blues,5,5
